1687;64;776;1740743506996;world
1661;74;875;1740756567445;world
1687;64;777;1740743481944;world
1687;64;774;1740743943139;world
1687;64;775;1740743506399;world
1687;64;772;1740744055141;world
1687;64;773;1740743942945;world
1687;64;770;1740744063994;world
1687;64;771;1740744054990;world
1712;78;885;1740741929630;world
1687;64;768;1740744074543;world
1687;64;769;1740744063747;world
1687;64;766;1740744090891;world
1687;64;767;1740744074389;world
1687;64;764;1740744116097;world
1687;64;765;1740744090745;world
1712;78;879;1740741936778;world
1687;64;762;1740744387538;world
1687;64;763;1740744115791;world
1670;64;745;1740737874485;world
1687;64;792;1740739797831;world
1670;64;746;1740738013887;world
1687;64;793;1740739774219;world
1712;79;879;1740741937178;world
1670;64;743;1740737874988;world
1687;64;790;1740739840327;world
1670;64;744;1740738013436;world
1687;64;791;1740739797629;world
1670;64;741;1740737983234;world
1687;64;788;1740739935479;world
1712;79;874;1740741942680;world
1670;64;742;1740738012839;world
1687;64;789;1740739904620;world
1670;64;739;1740737984687;world
1687;64;786;1740740092477;world
1670;64;740;1740737982890;world
1687;64;787;1740740033576;world
1670;64;737;1740737882786;world
1670;64;738;1740737887437;world
1670;64;735;1740735018858;world
1687;64;782;1740740357328;world
1712;79;868;1740741949130;world
1670;64;736;1740737886384;world
1687;64;780;1740743412043;world
1670;64;734;1740738163434;world
1687;64;781;1740743409244;world
1687;64;778;1740743482147;world
1687;64;779;1740743463647;world
1670;64;761;1740737845136;world
1670;64;762;1740737961536;world
1670;64;759;1740737846688;world
1670;64;760;1740737966439;world
1695;76;939;1740929990771;world
1670;64;757;1740737848734;world
1670;64;758;1740737966932;world
1687;64;802;1740734903710;world
1670;64;755;1740737849138;world
1670;64;756;1740737969641;world
1687;64;800;1740736917240;world
1670;64;753;1740737865936;world
1687;64;801;1740736730645;world
1670;64;754;1740737867836;world
1695;76;933;1740930184818;world
1687;64;798;1740736989691;world
1670;64;751;1740737871837;world
1712;79;884;1740742002180;world
1687;64;799;1740736960194;world
1670;64;752;1740737993986;world
1712;79;885;1740741931081;world
1670;64;749;1740737873435;world
1687;64;796;1740739541181;world
1712;79;882;1740742001380;world
1670;64;750;1740738014784;world
1687;64;797;1740739417280;world
1712;79;883;1740742002429;world
1670;64;747;1740737873987;world
1687;64;794;1740739774476;world
1712;79;880;1740741999581;world
1670;64;748;1740738014337;world
1687;64;795;1740739540878;world
1712;79;881;1740742000530;world
1670;64;777;1740737838384;world
1670;64;778;1740737939834;world
1670;64;775;1740737838787;world
1712;80;877;1740744010416;world
1670;64;776;1740737943187;world
1712;80;878;1740742662738;world
1670;64;773;1740737841035;world
1712;80;875;1740742650054;world
1670;64;774;1740737951540;world
1712;80;876;1740744010564;world
1670;64;771;1740737841486;world
1670;64;772;1740737951134;world
1670;64;769;1740737949632;world
1670;64;770;1740737950283;world
1670;64;767;1740737842534;world
1670;64;768;1740737959887;world
1670;64;765;1740737842987;world
1712;80;867;1740743830364;world
1670;64;766;1740737960334;world
1670;64;763;1740737843533;world
1670;64;764;1740737960937;world
1704;64;759;1740739592579;world
1704;64;760;1740738722282;world
1704;64;757;1740739593030;world
1704;64;758;1740738721182;world
1635;83;943;1740756620571;world
1704;64;755;1740739593432;world
1704;64;756;1740738719984;world
1704;64;753;1740739593828;world
1712;76;885;1740741928788;world
1704;64;754;1740738718833;world
1644;70;885;1740754944458;world
1704;64;751;1740739594230;world
1704;64;752;1740738717581;world
1704;64;749;1740739594679;world
1704;64;750;1740738716582;world
1704;64;747;1740739595131;world
1712;76;879;1740741934886;world
1704;64;748;1740738715382;world
1704;64;745;1740739595580;world
1704;64;746;1740738712584;world
1704;63;806;1740671450568;world
1704;64;775;1740739913577;world
1704;63;807;1740671446718;world
1704;64;776;1740739872427;world
1704;63;804;1740671456868;world
1704;64;773;1740739915327;world
1712;77;874;1740741941736;world
1704;63;805;1740671455019;world
1704;64;774;1740739913178;world
1704;63;802;1740671466818;world
1704;64;771;1740739916377;world
1712;77;872;1740743203148;world
1704;63;803;1740671458668;world
1704;64;772;1740739915020;world
1712;77;873;1740743203398;world
1704;64;769;1740739917318;world
1712;77;870;1740743202398;world
1704;64;770;1740739916181;world
1712;77;871;1740743202450;world
1704;64;767;1740739918328;world
1712;77;868;1740741948230;world
1704;64;768;1740739917028;world
1712;77;869;1740743202150;world
1635;84;918;1740760757499;world
1704;64;765;1740739919283;world
1704;64;766;1740739918070;world
1704;64;763;1740739920728;world
1704;64;764;1740739919078;world
1704;64;761;1740739592131;world
1704;64;762;1740739920568;world
1644;70;893;1740754952476;world
1704;64;791;1740736048602;world
1687;64;744;1740744602538;world
1704;64;792;1740736035597;world
1687;64;745;1740744606190;world
1704;64;789;1740736713391;world
1687;64;742;1740743633249;world
1704;64;790;1740736050447;world
1687;64;743;1740744601737;world
1704;64;787;1740737172341;world
1687;64;740;1740740322316;world
1704;64;788;1740737161944;world
1687;64;741;1740743632096;world
1704;64;785;1740739550481;world
1687;64;738;1740739990477;world
1704;64;786;1740738632985;world
1687;64;739;1740740322067;world
1704;64;783;1740739564029;world
1687;64;736;1740739629978;world
1704;64;784;1740739549980;world
1687;64;737;1740739985529;world
1712;77;885;1740741929182;world
1687;64;734;1740735063654;world
1704;64;781;1740739565485;world
1704;64;782;1740739563731;world
1687;64;735;1740739629382;world
1704;63;810;1740671419469;world
1704;64;779;1740739868777;world
1704;63;811;1740671412269;world
1704;64;780;1740739565134;world
1704;63;808;1740671441769;world
1704;64;777;1740739872827;world
1704;63;809;1740671430369;world
1704;64;778;1740739874028;world
1712;77;879;1740741935278;world
1687;64;760;1740744561237;world
1712;78;878;1740742627746;world
1687;64;761;1740744387343;world
1687;64;758;1740744623092;world
1687;64;759;1740744615792;world
1687;64;756;1740744672337;world
1712;78;874;1740741942236;world
1687;64;757;1740744633092;world
1704;64;801;1740671503367;world
1687;64;754;1740744713587;world
1687;64;755;1740744697689;world
1704;64;802;1740746795300;world
1704;64;799;1740671548517;world
1687;64;752;1740744722284;world
1704;64;800;1740735851551;world
1687;64;753;1740744721391;world
1704;64;797;1740734662660;world
1687;64;750;1740744718884;world
1704;64;798;1740735887596;world
1712;78;868;1740741948679;world
1687;64;751;1740744723033;world
1704;64;795;1740734697263;world
1687;64;748;1740744662842;world
1661;73;878;1740755418407;world
1704;64;796;1740735954198;world
1687;64;749;1740744707840;world
1704;64;793;1740734799959;world
1687;64;746;1740744642091;world
1704;64;794;1740735991698;world
1687;64;747;1740744653984;world
1645;47;828;1740575812460;world
1695;79;939;1740766650117;world
1645;47;823;1740575828762;world
1695;79;933;1740930186318;world
1645;48;818;1740575842315;world
1644;76;901;1740892767759;world
1644;76;900;1740892768160;world
1645;48;833;1740575800960;world
1645;48;828;1740575812870;world
1695;80;939;1740929993471;world
1695;80;933;1740930186718;world
1645;48;823;1740575829364;world
1645;49;818;1740575842521;world
1670;64;793;1740737834633;world
1670;64;794;1740737914884;world
1670;64;791;1740737835084;world
1695;77;939;1740929991321;world
1670;64;792;1740737917289;world
1670;64;789;1740737835538;world
1670;64;790;1740737919985;world
1670;64;787;1740737835990;world
1670;64;788;1740737921990;world
1670;64;785;1740737836485;world
1695;77;933;1740930185318;world
1670;64;786;1740737924334;world
1670;64;783;1740737836886;world
1670;64;784;1740737926933;world
1712;80;886;1740743534357;world
1670;64;781;1740737837332;world
1670;64;782;1740737933187;world
1670;64;779;1740737837890;world
1670;64;780;1740737936636;world
1712;81;878;1740743865911;world
1712;81;876;1740744011861;world
1712;81;877;1740744011666;world
1712;81;875;1740743873656;world
1670;64;801;1740737832635;world
1670;64;802;1740737519843;world
1670;64;799;1740737833135;world
1670;64;800;1740737907240;world
1670;64;797;1740737833790;world
1670;64;798;1740737907889;world
1670;64;795;1740737834241;world
1670;64;796;1740737910287;world
1644;75;893;1740755073726;world
1695;78;939;1740929991871;world
1644;75;885;1740755115207;world
1695;78;933;1740930185769;world
1687;70;847;1740754809815;world
1645;51;838;1740575720016;world
1645;51;833;1740575801961;world
1645;51;828;1740575813862;world
1695;83;939;1740929995521;world
1645;51;823;1740575830168;world
1695;83;933;1740930188468;world
1704;71;878;1740740471833;world
1704;71;879;1740741117579;world
1645;52;823;1740575830367;world
1704;71;876;1740740473430;world
1704;71;877;1740740472831;world
1704;71;874;1740741137628;world
1704;71;875;1740740473829;world
1645;52;818;1740575846813;world
1704;71;873;1740740474439;world
1704;71;870;1740740479633;world
1704;71;871;1740741140728;world
1704;71;868;1740741143929;world
1704;71;869;1740740479431;world
1704;71;866;1740740478828;world
1704;71;867;1740740479051;world
1687;71;847;1740754947044;world
1645;52;838;1740575720411;world
1645;52;833;1740575802167;world
1704;71;886;1740740304975;world
1645;52;828;1740575814071;world
1704;71;884;1740740298878;world
1704;71;885;1740741131727;world
1695;84;939;1740930009172;world
1704;71;882;1740740293280;world
1704;71;883;1740740294280;world
1704;71;880;1740741477081;world
1704;71;881;1740741476736;world
1704;72;879;1740741128318;world
1645;53;823;1740575830761;world
1645;53;818;1740575847019;world
1704;72;874;1740741138028;world
1704;72;871;1740741141729;world
1645;49;833;1740575801365;world
1695;81;939;1740929994470;world
1695;81;937;1740930295165;world
1695;81;938;1740930294616;world
1645;49;828;1740575813262;world
1695;81;935;1740930296266;world
1695;81;936;1740930295716;world
1695;81;933;1740930187318;world
1695;81;934;1740930297166;world
1645;49;823;1740575829565;world
1645;50;818;1740575843322;world
1645;50;833;1740575801560;world
1695;82;939;1740929995021;world
1645;50;828;1740575813470;world
1645;50;823;1740575829959;world
1695;82;933;1740930187768;world
1645;51;818;1740575843520;world
1645;50;838;1740575719323;world
1704;75;867;1740743615555;world
1687;74;847;1740754948417;world
1645;55;838;1740575721213;world
1645;55;833;1740575802962;world
1645;55;828;1740575814859;world
1704;74;885;1740741133077;world
1704;74;883;1740741328231;world
1704;74;884;1740741326429;world
1676;146;1013;1740506915574;world
1704;75;882;1740741328733;world
1704;75;883;1740741328081;world
1704;75;880;1740741330231;world
1704;75;881;1740741329430;world
1704;75;879;1740741129728;world
1645;56;823;1740575831565;world
1687;74;860;1740932752935;world
1704;75;874;1740741139933;world
1704;75;872;1740741339536;world
1644;83;943;1740756444113;world
1645;56;818;1740575848017;world
1704;75;873;1740741340779;world
1645;56;813;1740575855521;world
1704;75;870;1740741337980;world
1704;75;871;1740741143027;world
1704;75;868;1740741145931;world
1704;75;869;1740741337482;world
1696;64;735;1740738492735;world
1696;64;736;1740739623278;world
1704;76;868;1740741958684;world
1687;75;850;1740733618041;world
1696;64;734;1740735606551;world
1687;75;847;1740754827418;world
1645;56;838;1740575721622;world
1645;56;833;1740575803369;world
1687;74;872;1740930701481;world
1704;75;886;1740743484555;world
1645;56;828;1740575815271;world
1704;75;884;1740741327580;world
1704;75;885;1740741133527;world
1696;64;751;1740744570642;world
1696;64;752;1740744569942;world
1645;57;828;1740575815471;world
1696;64;749;1740744589589;world
1676;147;1013;1740506923215;world
1696;64;750;1740744591140;world
1704;76;879;1740741912883;world
1696;64;747;1740744514441;world
1696;64;748;1740744514141;world
1696;64;745;1740744404289;world
1645;57;823;1740575831960;world
1696;64;746;1740744515039;world
1687;75;862;1740755575171;world
1676;147;1006;1740506892966;world
1645;57;818;1740575848224;world
1696;64;743;1740744401337;world
1696;64;744;1740744403042;world
1696;64;741;1740739738078;world
1704;76;873;1740743189452;world
1696;64;742;1740739996377;world
1704;76;874;1740741874078;world
1696;64;739;1740739715480;world
1704;76;871;1740743189956;world
1645;57;813;1740575856110;world
1696;64;740;1740739737229;world
1704;76;872;1740743189652;world
1696;64;737;1740739686581;world
1704;76;869;1740743190600;world
1696;64;738;1740739713369;world
1704;76;870;1740743190001;world
1645;53;838;1740575720818;world
1687;72;847;1740754951418;world
1645;53;833;1740575802570;world
1704;72;885;1740741132177;world
1695;85;939;1740930020171;world
1645;53;828;1740575814259;world
1645;54;823;1740575830962;world
1695;86;934;1740930529465;world
1695;86;935;1740930530067;world
1704;73;879;1740741128727;world
1635;96;935;1740765176751;world
1645;54;818;1740575847411;world
1704;73;874;1740741138478;world
1676;144;1006;1740506694866;world
1704;73;871;1740741142181;world
1645;54;838;1740575721014;world
1687;73;847;1740754957568;world
1645;54;833;1740575802760;world
1695;86;938;1740930537416;world
1704;73;885;1740741132627;world
1695;86;939;1740930023771;world
1676;144;1013;1740506914723;world
1695;86;936;1740930530666;world
1645;54;828;1740575814666;world
1695;86;937;1740930537917;world
1704;74;881;1740741329781;world
1676;145;1013;1740506915166;world
1645;55;823;1740575831359;world
1704;74;882;1740741328882;world
1704;74;879;1740741129177;world
1644;83;919;1740756649266;world
1704;74;880;1740741330479;world
1635;97;935;1740765176902;world
1704;74;873;1740741343981;world
1704;74;874;1740741138916;world
1645;55;818;1740575847614;world
1704;74;871;1740741142580;world
1704;74;872;1740741339937;world
1704;74;869;1740741336079;world
1704;74;870;1740741338180;world
1704;74;868;1740741145528;world
1703;77;867;1740743635757;world
1695;64;766;1740744205840;world
1695;64;767;1740744188892;world
1695;64;764;1740744239442;world
1695;64;765;1740744205545;world
1695;64;762;1740744258443;world
